//Index	Name	Damage	Mana	BP	Dis	Delay	Ene	Cmd	Attr	Type	UseType	Brand	KillCnt	St1	St2	St3	DW	DK	FE	MG	DL	SUM	RF	STUnk1	STUnk2	STUnk3	STUnk4	STUnk5	STUnk6	STUnk7	STUnk8	STUnk9	STUnk10
389	"Ice Strengthener"	25	3	42	0	6	0	100	0	0	0	4	7	0	0	0	0	3	0	0	0	0	0	0	5	89	0	0	2
390	"Meteor Strengthener"	21	4	13	0	6	0	100	0	4	0	4	2	0	0	0	0	3	0	0	0	0	0	0	6	90	0	0	2
391	"Ice Storm Strengthener"	93	22	110	5	6	0	223	0	0	0	4	39	0	0	0	0	3	0	0	0	0	0	0	6	91	0	0	2
392	"Ice Storm Proficiency"	100	22	198	49	6	0	258	0	3	0	4	392	0	0	0	0	3	0	0	0	0	0	0	8	92	0	0	2
393	"Ice Storm Mastery"	93	1	110	5	6	0	223	0	0	0	4	391	0	0	0	0	3	0	0	0	0	0	0	7	93	0	0	0
394	"Meteor Mastery"	21	1	14	0	6	0	100	0	4	0	4	390	0	0	0	0	3	0	0	0	0	0	0	8	95	0	0	0
395	"Nova Cast Strengthener"	100	22	198	49	6	0	258	0	3	0	4	58	0	0	0	0	3	0	0	0	0	0	0	7	92	0	0	2
397	"One Handed Staff Strengthener"	0	22	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	3	0	0	3	0	0	0	2	97	0	0	2
398	"Two Handed Staff Strengthener"	0	4	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	3	0	0	3	0	0	0	2	98	0	0	2
399	"Shield Strengthener"	0	10	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	3	0	0	0	0	0	0	2	99	0	0	0
400	"One Handed Staff Mastery"	0	23	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	3	0	0	3	0	0	0	3	100	0	0	0
401	"Two Handed Staff Mastery"	0	5	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	3	0	0	3	0	0	0	3	101	0	0	0
402	"Shield Mastery"	0	17	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	3	0	0	0	0	0	0	3	102	0	0	0
403	"Soul Barrier Strengthener"	77	7	77	24	6	0	126	0	-1	0	4	16	0	0	0	0	3	0	0	0	0	0	0	4	103	1	0	0
404	"Soul Barrier Proficiency"	77	10	84	26	6	0	126	0	-1	0	4	403	0	0	0	0	3	0	0	0	0	0	0	5	104	1	0	0
405	"Minimum Wizardry Increase"	0	22	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	3	0	0	3	0	0	0	5	105	0	0	2
406	"Soul Barrier Mastery"	77	7	92	28	6	0	126	0	-1	0	4	404	0	0	0	0	3	0	0	0	0	0	0	6	106	1	0	0
407	"Maximum Wizardry Increase"	0	3	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	3	0	0	3	0	0	0	6	107	0	0	2
409	"Illusion Wings Absorb Increase"	0	38	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	3	0	0	0	0	8	109	0	0	0
410	"Illusion Wings Defense Increase"	0	17	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	3	0	0	0	0	8	110	0	0	0
411	"Multi Shot Strengthener"	100	22	11	7	6	0	0	0	-1	0	4	235	0	0	0	0	0	0	3	0	0	0	0	6	111	0	0	1
412	"Illusion Wings Attack Increase"	0	17	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	3	0	0	0	0	9	112	0	0	0
413	"Heal Strengthener"	8	22	22	0	6	0	100	0	-1	0	4	26	0	0	0	0	0	0	3	0	0	0	0	2	113	3	0	4
414	"Triple Shot Strengthener"	0	3	5	0	6	0	0	0	-1	0	4	24	0	0	0	0	0	0	3	0	0	0	0	2	114	0	1	1
415	"Summoned Monster Strengthener"	41	16	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	3	0	0	0	0	2	115	0	0	0
416	"Penetration Strengthener"	130	3	10	11	6	0	0	0	5	0	4	52	0	0	0	0	0	0	3	0	0	0	0	3	116	0	0	1
417	"Defense Increase Strengthener"	13	22	33	0	6	0	100	0	-1	0	4	27	0	0	0	0	0	0	3	0	0	0	0	3	117	1	0	4
418	"Triple Shot Mastery"	0	0	9	0	6	0	0	0	-1	0	4	414	0	0	0	0	0	0	3	0	0	0	0	3	118	0	1	0
419	"Summoned Monster Mastery"	41	16	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	3	0	0	0	0	3	119	0	0	0
420	"Attack Increase Strengthener"	18	22	44	0	6	0	100	0	-1	0	4	28	0	0	0	0	0	0	3	0	0	0	0	4	120	1	0	4
421	"Weapon Mastery"	0	22	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	3	0	0	0	0	4	121	0	0	1
422	"Attack Increase Mastery"	18	22	48	0	6	0	100	0	-1	0	4	420	0	0	0	0	0	0	3	0	0	0	0	5	122	1	0	4
423	"Defense Increase Mastery"	13	22	36	0	6	0	100	0	-1	0	4	417	0	0	0	0	0	0	3	0	0	0	0	5	123	1	0	4
424	"Ice Arrow Strengthener"	0	22	15	18	8	0	0	0	0	0	4	51	0	0	0	0	0	0	3	0	0	0	0	5	124	0	0	1
425	"Cure"	0	0	72	10	6	3000	0	0	-1	0	4	0	0	0	0	0	0	0	3	0	0	0	0	6	125	3	0	0
426	"Party Healing"	0	0	66	12	6	10000	100	0	-1	0	4	0	0	0	0	0	0	0	3	0	0	0	0	7	126	3	0	4
427	"Poison Arrow"	0	27	22	27	6	10000	0	0	1	0	4	0	0	0	0	0	0	0	3	0	0	0	0	8	127	2	0	0
428	"Summoned Monster Proficiency"	41	16	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	3	0	0	0	0	7	128	0	0	0
429	"Party Healing Strengthener"	0	22	72	13	6	10000	100	0	-1	0	4	426	0	0	0	0	0	0	3	0	0	0	0	8	129	3	0	4
430	"Bless"	0	0	108	18	6	3000	100	0	-1	0	4	0	0	0	0	0	0	0	3	0	0	0	0	8	130	1	0	4
431	"Multi Shot Mastery"	100	1	12	8	6	0	0	0	-1	0	4	411	0	0	0	0	0	0	3	0	0	0	0	7	243	0	0	0
432	"Summon Satyros"	0	0	525	52	0	0	280	0	-1	0	4	0	0	0	0	0	0	0	3	0	0	0	0	8	132	0	0	0
433	"Bless Strengthener"	0	10	118	20	6	3000	100	0	-1	0	4	430	0	0	0	0	0	0	3	0	0	0	0	9	133	1	0	4
434	"Poison Arrow Strengthener"	0	22	24	29	6	10000	0	0	1	0	4	427	0	0	0	0	0	0	3	0	0	0	0	9	131	0	0	1
435	"Bow Strengthener"	0	3	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	3	0	0	0	0	2	135	0	0	1
436	"Crossbow Strengthener"	0	3	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	3	0	0	0	0	2	136	0	0	1
437	"Shield Strengthener"	0	10	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	3	0	0	0	0	2	137	0	0	0
438	"Bow Mastery"	0	23	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	3	0	0	0	0	3	138	0	0	0
439	"Crossbow Mastery"	0	5	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	3	0	0	0	0	3	139	0	0	0
440	"Shield Mastery"	0	15	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	3	0	0	0	0	3	140	0	0	0
441	"Infinity Arrow Strengthener"	220	1	55	11	6	200	0	0	-1	0	4	77	0	0	0	0	0	0	3	0	0	0	0	5	141	1	0	0
442	"Minimum Attack Power Increase"	0	22	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	3	0	0	0	0	5	61	0	0	1
443	"Maximum Attack Power Increase"	0	3	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	3	0	0	0	0	6	143	0	0	1
445	"Dimension Wings Absorb Increase"	0	38	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	0	3	0	8	145	0	0	0
446	"Dimension Wings Defense Increase"	0	17	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	0	3	0	8	146	0	0	0
447	"Dimension Wings Attack Increase"	0	17	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	0	3	0	9	147	0	0	0
448	"Fire Tome Strengthener"	0	3	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	3	0	2	148	0	0	3
449	"Wind Tome Strengthener"	0	3	0	0	0	0	0	0	5	0	3	0	0	0	0	0	0	0	0	0	0	3	0	2	149	0	0	3
450	"Lightning Tome Strengthener"	0	3	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	3	0	2	150	0	0	3
451	"Fire Tome Mastery"	0	7	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	3	0	3	151	2	0	0
452	"Wind Tome Mastery"	0	1	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	0	3	0	3	152	0	0	0
453	"Lightning Tome Mastery"	0	7	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	3	0	3	153	0	0	0
454	"Sleep Strengthener"	40	1	30	7	6	0	100	0	-1	0	4	219	0	0	0	0	0	0	0	0	0	3	0	3	154	2	0	0
455	"Chain Lightning Strengthener"	75	22	103	0	6	0	75	0	2	0	4	215	0	0	0	0	0	0	0	0	0	3	0	4	155	0	0	2
456	"Lightning Shock Strengthener"	93	22	125	10	6	0	216	0	2	0	4	230	0	0	0	0	0	0	0	0	0	3	0	4	156	0	0	2
457	"Magic Mastery"	0	22	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	0	3	0	5	157	0	0	0
458	"Drain Life Strengthener"	35	22	57	0	6	0	93	0	-1	0	4	214	0	0	0	0	0	0	0	0	0	3	0	5	158	0	0	0
459	"Weakness Strengthener"	93	3	55	17	6	4000	173	0	-1	0	4	221	0	0	0	0	0	0	0	0	0	3	0	7	159	2	0	0
460	"Innovation Strengthener"	111	3	77	17	6	4000	201	0	-1	0	4	222	0	0	0	0	0	0	0	0	0	3	0	6	160	2	0	0
461	"Death Side"	0	0	115	25	3	10000	201	0	-1	0	4	0	0	0	0	0	0	0	0	0	0	3	0	8	161	2	0	0
462	"Drain Life Mastery"	35	17	62	0	6	0	93	0	-1	0	4	458	0	0	0	0	0	0	0	0	0	3	0	7	162	2	0	0
463	"Death Strengthener"	0	1	126	27	3	10000	201	0	-1	0	4	461	0	0	0	0	0	0	0	0	0	3	0	9	163	2	0	0
465	"Stick Strengthener"	0	22	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	0	3	0	2	165	0	0	2
466	"Other World Tome Strengthener"	0	3	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	0	3	0	2	166	0	0	3
467	"Stick Mastery"	0	5	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	0	3	0	3	167	0	0	0
468	"Other World Tome Mastery"	0	23	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	0	3	0	3	168	0	0	0
469	"Berserker Strengthener"	83	7	150	75	5	5000	181	0	-1	0	4	218	0	0	0	0	0	0	0	0	0	3	0	4	169	1	0	0
470	"Berserker Proficiency"	83	7	165	82	5	5000	181	0	-1	0	4	469	0	0	0	0	0	0	0	0	0	3	0	5	170	1	0	0
471	"Minimum Wizardry/Curse Increase"	0	22	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	0	3	0	5	171	0	0	0
472	"Berserker Mastery"	83	10	181	90	5	5000	181	0	-1	0	4	470	0	0	0	0	0	0	0	0	0	3	0	6	172	1	0	0
473	"Maximum Wizardry/Curse Increase"	0	3	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	0	3	0	6	173	0	0	0
475	"Wings of Ruin Absorption PowUp"	0	38	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	3	0	0	0	8	175	0	0	0
476	"Wings of Ruin Defense Increase"	0	17	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	3	0	0	0	8	176	0	0	0
478	"Wings of Ruin Attack Increase"	0	17	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	3	0	0	0	9	178	0	0	0
479	"Cyclone Strengthener"	0	3	9	0	2	0	0	0	-1	0	4	22	0	0	0	0	0	0	0	3	0	0	0	2	179	0	1	1
480	"Lightning Strengthener"	13	3	20	0	6	0	100	0	2	0	4	3	0	0	0	0	0	0	0	3	0	0	0	2	180	0	0	2
481	"Twisting Slash Strengthener"	0	3	10	10	2	0	0	0	-1	0	4	41	0	0	0	0	0	0	0	3	0	0	0	2	181	0	0	1
482	"Power Slash Strengthener"	0	3	15	0	5	0	100	0	-1	0	4	56	0	0	0	0	0	0	0	3	0	0	0	2	182	0	1	1
483	"Flame Strengthener"	35	3	55	0	6	0	100	0	3	0	4	5	0	0	0	0	0	0	0	3	0	0	0	3	183	0	0	2
484	"Blast Strengthener"	80	3	165	0	3	0	150	0	2	0	4	13	0	0	0	0	0	0	0	3	0	0	0	3	184	0	0	2
485	"Weapon Mastery"	0	22	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	3	0	0	0	3	185	0	0	1
486	"Inferno Strengthener"	88	22	220	0	0	0	200	0	3	0	4	14	0	0	0	0	0	0	0	3	0	0	0	4	186	0	0	2
487	"Evil Spirit Strengthener"	50	3	108	0	6	0	100	0	-1	0	4	9	0	0	0	0	0	0	0	3	0	0	0	4	187	0	0	2
488	"Magic Mastery"	0	22	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	3	0	0	0	4	188	0	0	2
489	"Ice Strengthener"	25	3	42	0	6	0	100	0	0	0	4	7	0	0	0	0	0	0	0	3	0	0	0	5	189	0	0	2
490	"Blood Attack Strengthener"	0	22	15	22	3	0	0	0	1	0	4	55	0	0	0	0	0	0	0	3	0	0	0	5	190	2	0	1
491	"Ice Mastery"	25	1	46	0	6	0	100	0	0	0	4	489	0	0	0	0	0	0	0	3	0	0	0	6	246	0	0	0
492	"Flame Strike Strengthener"	0	22	30	37	3	0	0	0	3	0	4	236	0	0	0	0	0	0	0	3	0	0	0	6	192	0	0	1
493	"Fire Slash Mastery"	0	7	17	24	3	0	0	0	1	0	4	490	0	0	0	0	0	0	0	3	0	0	0	7	193	2	0	0
494	"Flame Strike Mastery"	0	7	33	40	3	0	0	0	3	0	4	492	0	0	0	0	0	0	0	3	0	0	0	7	194	0	0	0
495	"Earth Prison"	0	26	180	15	0	10000	127	0	4	0	4	0	0	0	0	0	3	0	0	3	0	0	0	8	197	0	0	2
496	"Gigantic Storm Strengthener"	220	22	132	11	6	0	118	0	5	0	4	237	0	0	0	0	0	0	0	3	0	0	0	7	199	0	0	2
497	"Earth Prison Strengthener"	0	22	198	17	0	10000	127	0	4	0	4	495	0	0	0	0	3	0	0	3	0	0	0	9	201	0	0	2
504	"Emperor Cape Absorb Increase"	0	38	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	3	0	0	8	204	0	0	0
505	"Emperor Cape Defense Increase"	0	17	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	3	0	0	8	205	0	0	0
506	"Adds Command Stat"	0	17	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	3	0	0	8	206	0	0	0
507	"Emperor Cape Attack Increase"	0	17	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	3	0	0	9	207	0	0	0
508	"Fire Burst Strengthener"	74	3	25	0	6	0	20	0	-1	0	4	61	0	0	0	0	0	0	0	0	3	0	0	2	208	0	0	1
509	"Force Wave Strengthener"	0	4	15	0	4	0	0	0	-1	0	4	60	0	0	0	0	0	0	0	0	3	0	0	2	209	0	0	1
510	"Dark Horse Strengthener (1)"	0	17	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	3	0	0	2	210	0	0	0
511	"Critical Damage Increase"	82	3	75	75	0	0	25	300	-1	0	4	64	0	0	0	0	0	0	0	0	3	0	0	3	211	1	0	0
512	"Earthshake Strengthener"	0	22	0	75	10	5000	0	0	2	0	4	62	0	0	0	0	0	0	0	0	3	0	0	3	212	0	0	1
513	"Weapon Mastery"	0	22	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	3	0	0	3	213	0	0	1
514	"Fire Burst Mastery"	74	1	27	0	6	0	20	0	-1	0	4	508	0	0	0	0	0	0	0	0	3	0	0	4	214	0	0	0
515	"Critical Damage Increase (2)"	82	10	82	82	0	0	25	300	-1	0	4	511	0	0	0	0	0	0	0	0	3	0	0	4	215	1	0	0
516	"Earthshake Mastery"	0	1	0	75	10	5000	0	0	2	0	4	512	0	0	0	0	0	0	0	0	3	0	0	4	216	0	0	0
517	"Critical Damage Increase (3)"	82	7	100	100	0	0	25	300	-1	0	4	515	0	0	0	0	0	0	0	0	3	0	0	5	217	1	0	0
518	"Fire Scream Strengthener"	102	22	45	11	6	0	32	70	-1	0	4	78	0	0	0	0	0	0	0	0	3	0	0	5	218	0	0	1
519	"Electric Spark Strengthener"	92	3	0	150	10	5000	29	340	-1	0	4	65	0	0	0	0	0	0	0	0	3	0	0	6	219	0	0	1
520	"Fire Scream Mastery"	102	5	49	12	6	0	32	70	-1	0	4	518	0	0	0	0	0	0	0	0	3	0	0	6	220	0	0	0
521	"Iron Defense "	0	28	64	29	0	60000	0	0	-1	0	4	0	0	0	0	0	0	3	0	0	3	0	0	8	23	1	0	0
522	"Critical Damage Increase Mastery"	0	1	110	110	0	0	25	300	-1	0	4	517	0	0	0	0	0	0	0	0	3	0	0	7	222	1	0	0
523	"Chaotic Diseier Strengthener"	100	22	75	22	6	0	16	0	-1	0	4	238	0	0	0	0	0	0	0	0	3	0	0	7	223	0	0	1
524	"Iron Defense Strengthener"	0	3	70	31	0	60000	0	0	-1	0	4	521	0	0	0	0	0	3	0	0	3	0	0	9	224	1	0	0
526	"Dark Spirit Strengthener"	0	3	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	3	0	0	2	226	0	0	0
527	"Scepter Strengthener"	0	22	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	3	0	0	2	227	0	0	1
528	"Shield Strengthener"	0	10	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	3	0	0	2	228	0	0	0
529	"Use Scepter: Pet Strengthener"	0	3	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	3	0	0	2	229	0	0	0
530	"Dark Spirit Strengthener (2)"	0	7	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	3	0	0	3	230	0	0	0
531	"Scepter Mastery"	0	5	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	3	0	0	3	231	0	0	0
532	"Shield Mastery"	0	17	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	3	0	0	3	232	0	0	0
533	"Command Attack Increase"	0	20	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	3	0	0	3	233	0	0	0
534	"Dark Spirit Strengthener (3)"	0	1	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	3	0	0	4	234	0	0	0
535	"Pet Durability Strengthener"	0	17	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	3	0	0	5	235	0	0	0
536	"Dark Spirit Strengthener (4)"	0	23	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	3	0	0	6	236	0	0	0
538	"Dark Spirit Strengthener (5)"	0	1	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	3	0	0	5	238	0	0	0
539	"Spirit Lord"	0	38	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	3	0	0	8	239	0	0	0
548	"Reigning Cloak Absorb Increase"	0	38	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	0	0	3	8	248	0	0	0
549	"Reigning Cloak Defense Increase"	0	17	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	0	0	3	8	249	0	0	0
550	"Reigning Cloak Attack Increase"	0	17	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	0	0	3	9	250	0	0	0
551	"Killing Blow Strengthener"	0	22	10	0	2	0	0	0	4	0	4	260	0	0	0	0	0	0	0	0	0	0	3	2	251	0	1	1
552	"Beast Uppercut Strengthener"	0	22	10	0	2	0	0	0	3	0	4	261	0	0	0	0	0	0	0	0	0	0	3	2	252	0	1	1
554	"Killing Blow Mastery"	0	1	10	0	2	0	0	0	4	0	4	551	0	0	0	0	0	0	0	0	0	0	3	3	254	0	1	0
555	"Beast Uppercut Mastery"	0	1	10	0	2	0	0	0	3	0	4	552	0	0	0	0	0	0	0	0	0	0	3	3	255	0	1	0
556	"Def Success Rate Strengthener"	0	5	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	0	0	3	4	13	0	0	0
557	"Weapon Mastery"	0	22	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	0	0	3	4	35	0	0	0
558	"Chain Drive Strengthener"	150	22	22	22	4	700	0	0	0	0	4	262	0	0	0	0	0	0	0	0	0	0	3	5	258	0	0	1
559	"Dark Side Strengthener"	180	22	84	0	4	0	0	0	5	0	4	263	0	0	0	0	0	0	0	0	0	0	3	5	259	0	0	1
560	"Dragon Roar Strengthener"	150	22	60	33	3	700	0	0	4	0	4	264	0	0	0	0	0	0	0	0	0	0	3	5	260	0	0	1
561	"Dragon Roar Mastery"	150	1	66	36	3	700	0	0	4	0	4	560	0	0	0	0	0	0	0	0	0	0	3	6	261	2	0	1
562	"Chain Drive Mastery"	150	1	24	22	4	700	0	0	0	0	4	558	0	0	0	0	0	0	0	0	0	0	3	7	262	2	0	1
563	"Dark Side Mastery"	180	0	92	0	6	0	0	0	5	0	4	559	0	0	0	0	0	0	0	0	0	0	3	7	263	0	0	1
564	"Dragon Slasher Strengthener"	200	1	110	110	4	3000	0	0	5	0	4	265	0	0	0	0	0	0	0	0	0	0	3	7	264	0	0	0
565	"Blood Howling"	0	0	100	200	0	120000	0	0	-1	0	4	0	0	0	0	0	0	0	0	0	0	0	3	8	265	1	0	0
566	"Dragon Slasher Mastery"	200	38	121	121	4	3000	0	0	5	0	4	564	0	0	0	0	0	0	0	0	0	0	3	8	266	0	0	0
567	"Blood Howling Strengthener"	0	38	110	220	0	120000	0	0	-1	0	4	565	0	0	0	0	0	0	0	0	0	0	3	9	267	1	0	0
568	"Equipped Weapon Strengthener"	0	22	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	0	0	3	2	268	0	0	1
569	"Def SuccessRate Increase PowUp"	50	22	55	11	7	0	30	0	-1	0	4	268	0	0	0	0	0	0	0	0	0	0	3	2	269	1	0	0
571	"Equipped Weapon Mastery"	0	1	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	0	0	3	3	271	0	0	0
572	"DefSuccessRate Increase Mastery"	50	22	60	12	7	0	30	0	-1	0	4	569	0	0	0	0	0	0	0	0	0	0	3	3	272	1	0	0
573	"Stamina Increase Strengthener"	80	5	55	11	7	0	35	0	-1	0	4	267	0	0	0	0	0	0	0	0	0	0	3	4	273	1	0	0
574	"Defense Switch"	0	20	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	0	0	3	4	274	0	0	0
578	"Durability Reduction (1)"	0	17	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0
579	"Increase PvP Defense Rate"	0	29	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	0	0	3	1	1	0	0	0
580	"Increase Maximum SD"	0	33	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	0	0	3	2	2	0	0	0
581	"Increase Mana Recovery Rate"	0	7	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	0	0	3	2	3	0	0	0
582	"Increase Poison Resistance"	0	1	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	3	2	4	0	0	0
583	"Durability Reduction (2)"	0	17	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	0	0	3	3	5	0	0	0
584	"Increase SD Recovery Rate"	0	1	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	0	0	3	3	6	0	0	0
585	"Increase HP Recovery Rate"	0	1	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	0	0	3	3	7	0	0	0
586	"Increase Lightning Resistance"	0	1	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	3	3	8	0	0	0
587	"Increases Defense"	0	35	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	0	0	3	4	9	0	0	0
588	"Increases AG Recovery Rate"	0	1	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	0	0	3	4	10	0	0	0
589	"Increase Ice Resistance"	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	4	11	0	0	0
590	"Durability Reduction(3)"	0	17	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	0	0	3	5	12	0	0	0
591	"Increase Defense Success Rate"	0	1	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	0	0	3	5	13	0	0	0
592	"Cast Invincibility"	0	38	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	0	0	3	6	14	0	0	0
593	"Increase Set Defense"	0	3	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	0	0	3	6	15	0	0	0
594	"Vengeance"	0	38	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	0	0	3	6	16	0	0	0
595	"Increase Energy"	0	36	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	0	0	3	7	17	0	0	0
596	"Increase HP"	0	36	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	0	0	3	7	18	0	0	0
597	"Increase Agility"	0	36	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	0	0	3	7	19	0	0	0
598	"Increase Strength"	0	36	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	0	0	3	7	20	0	0	0
599	"Increase Attack Success Rate"	0	30	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	0	0	3	1	25	0	0	0
end
